,degree centrality,betweenness centrality,closeness centrality,local clustering
0x55777D07074F44ECc69cdDE1F7DcF8180278AdE0,0.00013572204125950055,0.0,0.00013572204125950055,0.0
0xE66Dc09613D0F2C30D5DAb521dA2286E5FC75024,0.00013572204125950055,0.0,0.19326090777957294,0.0
0xd4183bda7c2BF7fE416cb83cfB88282eF8Ca9Ed0,0.0002714440825190011,0.00021035350442527177,0.18129691107132423,0.0
0x07C8a71291bc8a3d2F410BDe90EBD61A8bFCeDe4,0.00013572204125950055,0.0,0.19931064793391956,0.0
0x467Fd4a19beAE26b47F141eF4D97680253D200d2,0.00013572204125950055,0.0,0.19326090777957294,0.0
0x64C98ffd55B353eaBe4f021DE64AeE75dC9f7a20,0.00013572204125950055,0.0,0.19326090777957294,0.0
0x7ea16720658aB65E621D949b70317e7b8B8b2cd8,0.0002714440825190011,0.0006353048150082138,0.21524929494254702,0.0
0xa6ed1Efd8dD29ae990F662F73166e7Ca642A1e4D,0.00013572204125950055,0.0,0.17779320203418705,0.0
0xB0Bee563d8EE3440f2e51bb58dDE4f25Cd20cdd0,0.00013572204125950055,0.0,0.19326090777957294,0.0
0xFbE26dA0E985087D28228dEfBDAa394713b0865f,0.0035287730727470144,0.005247783826899516,0.11335352747140945,0.0
0x73784d4aB0379273e062b8154E07C089866263Da,0.00013572204125950055,0.0,0.09889143418394265,0.0
0xFB7Bbdf6249392A9Ffdd04eD89485b63dE3d798E,0.00013572204125950055,0.0,0.17779320203418705,0.0
0x0B63bbCD7E8bB4411E73b9aD92168f7C30355dE8,0.00013572204125950055,0.0,0.19931064793391956,0.0
0xf79fE33799ADABa01925dF90BEc10B791d951e79,0.00013572204125950055,0.0,0.1812820567566113,0.0
0x63E2e269D49588cBb9C856b33cc532A577ADF6Ef,0.00013572204125950055,0.0,0.20426972281904082,0.0
0xFBb1b73C4f0BDa4f67dcA266ce6Ef42f520fBB98,0.00488599348534202,0.007268435681332714,0.1507390313880938,0.0
0x4c71EA9bcF367a2cE0aC0A04C8ceafA0A41FEBd7,0.00013572204125950055,0.0,0.12619692016052708,0.0
0x58d38ea5a9566e83d5A19dBf081bd0df275F344A,0.00013572204125950055,0.0,0.1792770329955387,0.0
0x1178A79C1d93575640318E36DB3BDD018ad97D8A,0.00013572204125950055,0.0,0.19326090777957294,0.0
0x160C800A214e3f855810251B62DF2D933ad45094,0.00013572204125950055,0.0,0.19931064793391956,0.0
0xB6dD15C0E2a60668d426c66910D1aF65c1C53901,0.00013572204125950055,0.0,0.20426972281904082,0.0
0xAE0456808A7A07E3a27f0260be7105B789516c59,0.00013572204125950055,0.0,0.17779320203418705,0.0
0x6b0CF803d4D7905c747db4Fa5f89B89fE76E1Ddc,0.00013572204125950055,0.0,0.19931064793391956,0.0
0xC55A971b45553133C368cBfC6e2eA679B605E37F,0.0002714440825190011,0.00021035350442527185,0.20428858341853479,0.0
0xbC31378Ce1c61B9959bBeC9AD8862FdeaC94a33f,0.00013572204125950055,0.0,0.16167683615012354,0.0
0x97c6fF18f68827967D233bdA4dE319408990beBF,0.0005428881650380022,1.4369918851962864e-06,0.0008482627578718784,0.0
0xa363189c8D86FC73c3c34cA0f2a42F2e07Ff9850,0.00013572204125950055,0.0,0.0006107491856677524,0.0
0xB0bF4A71F730782368Ef660FE6D298F432F95450,0.00013572204125950055,0.0,0.19931064793391956,0.0
0xa461159904036E7688C8e1942149aD16E5f8f858,0.00013572204125950055,0.0,0.0024095579788824375,0.0
0xB568222eF16aa90a6Fd8c9E9598898Ad19Ef38ec,0.00013572204125950055,0.0,0.20426972281904082,0.0
0xC302Dcc0d534aa931634103A47FF8E9d636DD76a,0.00013572204125950055,0.0,0.20426972281904082,0.0
0xc5eEEA6CA52A76a767a7587ed020fc88042b972e,0.00013572204125950055,0.0,0.20426972281904082,0.0
0x8EAAD92aa91F7b29a5804453C5e59ee7321e231B,0.00013572204125950055,0.0,0.13539025227722684,0.0
0xd53C3Ee719cE711d40C0F4baCE8200B82D530318,0.005021715526601521,0.006371168706456674,0.16404430047929125,0.0
0x88e732AD244cB1Fb6c43e51b0200842b49514Cef,0.00013572204125950055,0.0,0.19326090777957294,0.0
0xfa9662c6AC0F1f1e912221f72209FB377164c56a,0.00013572204125950055,0.0,0.1679862958556253,0.0
0xF51c968532f3CBFbc3fc6d9D51A095B4c1e2d6B7,0.00013572204125950055,0.0,0.1792770329955387,0.0
0x76309C4B9A8c6b1D0b6750d01268D797FF3E7E80,0.00013572204125950055,0.0,0.14629380472854014,0.0
0x04c14280B15e6D850B4c09F02533a5EA07990cdC,0.0002714440825190011,0.0004670811632884092,0.21328842750416355,0.0
0x9Ff006091833DBf8c769f56723A818597E44601B,0.00013572204125950055,0.0,0.00013572204125950055,0.0
0x3e2Eb50A8b33010941bc215527d975753E947F68,0.00013572204125950055,0.0,0.00013572204125950055,0.0
0x7142add5154895afe8E82f8B5Ce2b4d96FCF168e,0.00013572204125950055,0.0,0.19931064793391956,0.0
0x08467b39471587EEefEcBd2b3e49bB79baFa8f4C,0.00013572204125950055,0.0,0.1792770329955387,0.0
0xf9F166B084143cb4f93d5718ba20B309669A2724,0.00013572204125950055,0.0,0.14629380472854014,0.0
0x474fA664374cD2e8e17F95B665278b9A36959C32,0.00013572204125950055,0.0,0.19931064793391956,0.0
0x950B737290CB98aD7a610A36A6f776AD1997c95e,0.0002714440825190011,0.0005756255986787682,0.2117675634297895,0.0
0xe9eEaEc75883F0e389a78e2260BfaC1776dF2f1d,0.00013572204125950055,0.0,0.0023416831062378616,0.0
0xc49a0F384cdFBE5CEF14dC663639af7D11EC11d0,0.0002714440825190011,0.0005756255986787682,0.2117675634297895,0.0
0x46800263d643B7fb246a02e3D66a2bE0FaE5671f,0.00013572204125950055,0.0,0.19931064793391956,0.0
0x1B492839Ed683Ed17Cf9D741BC8BDA7b1D31B0E1,0.00013572204125950055,0.0,0.20426972281904082,0.0
0xa4f0eA466F5a366c0220bAFd7C14DE209A2cc494,0.0002714440825190011,0.0004670811632884092,0.21328842750416355,0.0
0x260E08dD224f43c3CC0f5D1Cee97a947A34D9b75,0.0002714440825190011,0.0005756255986787682,0.2117675634297895,0.0
0x931b850370fa147a9F4526d5A1d7a55207809040,0.00013572204125950055,0.0,0.15907880092852866,0.0
0xf90c9aC616ECfEFB3860AAa5bc33CAf9bC606441,0.011536373507057546,0.0142138119350154,0.20015808781567224,0.0
0x791126C7cF803298a77a4e76a4Dd4D2eDB7bA454,0.00013572204125950055,0.0,0.19931064793391956,0.0
0xF82EF5b592C936ed6fA85E597A54389765d6a723,0.00013572204125950055,0.0,0.19931064793391956,0.0
0xEF80f4506A839928d6DC367016E2dE44699B375B,0.00013572204125950055,0.0,0.19931064793391956,0.0
0xb6EBAd9B85Ff7f6cC1635aD20C90cda87C94B900,0.0002714440825190011,0.0004670811632884092,0.21328842750416355,0.0
0x7882EBE7CdE0e36249A04048D676933E395F0B84,0.00013572204125950055,0.0,0.16398350955823168,0.0
0x3CB4065e110f9aE4F4d034a5A6d0593Eb90BDFDE,0.00013572204125950055,0.0,0.20426972281904082,0.0
0xf7F8c7D9bB2D44DaC996974236e9070DC5Af5B7f,0.00013572204125950055,0.0,0.19931064793391956,0.0
0x1F8C3d2436d60830981692Fe6Cf9418553dC1d61,0.00013572204125950055,0.0,0.0023417116372534724,0.0
0xe4657a9907Ff1eF0bdE767a36F535576c6715b88,0.00013572204125950055,0.0,0.00013572204125950055,0.0
0x193874C31A66E6891C68919Ff7CD1a34689ecC8d,0.00013572204125950055,0.0,0.00013572204125950055,0.0
0xc3a347eBfbDF6eBAC995428458e36Dd462C4AF68,0.00013572204125950055,0.0,0.17779320203418705,0.0
0x80b7EB77F00bE8f31BFABF9Cbbc3c7eB62BE7800,0.0002714440825190011,0.0005756255986787682,0.2117675634297895,0.0
0x9ab28827123e07A696CDD9354F99B8F614622D41,0.00013572204125950055,0.0,0.20426972281904082,0.0
0x1E9939DaaAd6924AD004C2560e90804164900341,0.015743756786102063,0.02221996108737564,0.1964090104495731,0.0
0xfFFbCa3a38c3C5FcB3AdBb8E63c04C3e629aAFcE,0.00013572204125950055,0.0,0.1567015476974709,0.0
0x10c3D0ce794DF1a4b6200f65396e420BdEEC1A0F,0.00013572204125950055,0.0,0.19931064793391956,0.0
0xf8eA55FdD903675E71F198004aF80A2E432e92EE,0.00013572204125950055,0.0,0.19931064793391956,0.0
0x3c2Ed497b4dc9D979b60Dd1160a26c4a88BdC2BA,0.00013572204125950055,0.0,0.20426972281904082,0.0
0x2C090b476Cf8D5F3C18f9d25Fa3541B2dBD92269,0.00013572204125950055,0.0,0.19931064793391956,0.0
0x71bf1e10bB92B5067bf0428426153de48B6289Af,0.00013572204125950055,0.0,0.00013572204125950055,0.0
0xF26EEcFF869d56D58B74dEBe46bc0561098c031a,0.00013572204125950055,0.0,0.00013572204125950055,0.0
0x96338149E9f6c262D4CB7aeec1CF4c652079a11C,0.004478827361563518,0.005591730030556974,0.18511943630475577,0.0
0x804c86c2822364A5c050749323f60ED2B3941f2A,0.00013572204125950055,0.0,0.1494308244834661,0.0
0x70faa28A6B8d6829a4b1E649d26eC9a2a39ba413,0.005157437567861021,2.86661458123772e-05,0.005170363476552402,0.0
0x268dA5f4154ff2E0f8628c3eC6F0115787439149,0.00013572204125950055,0.0,0.002680929210064208,0.0
0x0A5E16815C34960796343843ba216468096d45F1,0.00013572204125950055,0.0,0.1679862958556253,0.0
0x140cB3c199AA8c09647d1eAc95A932bbAB32E777,0.00013572204125950055,0.0,0.1759131387568627,0.0
0x4Aa97130Efa7Cf2D4E019f234b0C0B28c90d8Ec3,0.00013572204125950055,0.0,0.1679862958556253,0.0
0x1398128E26d07d9DdDfcB3aBD9aE744df61A751a,0.00013572204125950055,0.0,0.1792770329955387,0.0
0xb3a9B7d0BAE6c4859848baB43D6639098462Ff4f,0.0002714440825190011,0.0005355831533212526,0.19511861217112228,0.0
0x4c1c1a7733Dc07fF1CBd4e19a1a3267a0B49ef68,0.00013572204125950055,0.0,0.19931064793391956,0.0
0x4000b207F44aEe522278413B5d989D93f4742c6d,0.00013572204125950055,0.0,0.19326090777957294,0.0
0x2ac2D8895b0b86C23D36a9bfC8DfaB6EC2b79C2a,0.00013572204125950055,0.0,0.002680929210064208,0.0
0x267be1C1D684F78cb4F6a176C4911b741E4Ffdc0,0.004478827361563518,1.9454659368811264e-05,0.004478827361563518,0.0
0x9c9c8cf444dbbb264687db817fb9d194FC9C2c3D,0.00013572204125950055,0.0,0.002273866198947632,0.0
0xc597A5d92F5dC1137D847db733cfe02c6d209f13,0.00013572204125950055,0.0,0.00013572204125950055,0.0
0x5ABCccAD97C2464A995f55145e47b54f0Fe441EC,0.00013572204125950055,0.0,0.00013572204125950055,0.0
0xa1e64Ea61297c8DaE6274DA43bcA99F52563F78a,0.00013572204125950055,0.0,0.19931064793391956,0.0
